a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a21,target
3,-0.7829522684868152,2,4,-1.0407376687394516,0,2,0.9184771676276685,3,0,-0.7659772668958666,0,-0.6714399277662217,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,-0.5001959418393557,2,1,0.348070811540314,1,1,-1.7645135849361147,1,0,1.0469866784197936,2,-1.1218591454265303,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,1.7618546713403203,4,3,2.210050824030021,4,3,0.9184771676276685,2,0,1.0469866784197936,1,-0.49127224070209835,2,1,1.054769788484074,3,0.0,1,-0.6546536707079773,0
1,-1.0657085951342746,1,0,-0.7383653349236001,1,3,-0.8701833340815202,2,0,0.1405047057619635,3,-0.5813560842341601,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,-0.5001959418393557,2,4,-0.7351632073340223,4,1,0.9184771676276685,2,0,-1.6724592395536968,1,-1.1218591454265303,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,-0.21743961519189622,1,4,-0.7347057605355112,4,3,0.9184771676276685,2,0,1.0469866784197936,2,1.220320786407074,0,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.21743961519189622,3,4,-0.33443981183827964,0,0,-0.8701833340815202,3,0,0.1405047057619635,0,-0.13093686657385153,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,0.9135856913979418,3,9,0.5584963388554299,1,2,-0.8701833340815202,2,0,-0.7659772668958666,1,-0.8516076148303452,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,-0.5001959418393557,2,1,0.7346133562822118,0,2,0.024146916773074168,2,0,-0.7659772668958666,2,-0.49127224070209835,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,1.4790983446928607,2,3,2.210050824030021,0,0,0.9184771676276685,1,0,-0.7659772668958666,2,-0.8516076148303452,2,1,1.054769788484074,3,0.0,1,1.5275252316519468,0
0,2.0446109979877796,2,0,0.40250698056313744,0,3,0.9184771676276685,2,0,1.0469866784197936,3,0.950069255810889,2,2,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-1.0657085951342746,2,0,-1.0965461781578085,0,2,0.9184771676276685,2,0,0.1405047057619635,2,-0.6714399277662217,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
1,0.34807303810302276,2,4,0.32336868442071337,2,0,-1.7645135849361147,1,0,1.0469866784197936,3,-1.1218591454265303,2,0,-0.7149781787710835,0,0.0,0,-0.6546536707079773,0
3,-0.9714564862517882,2,0,-0.7969185251330237,4,2,0.9184771676276685,2,2,1.0469866784197936,1,-0.7615237712982834,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
0,2.0446109979877796,3,4,0.6033261251095199,0,3,0.024146916773074168,2,0,-0.7659772668958666,1,-0.8516076148303452,0,1,1.054769788484074,2,0.0,1,1.5275252316519468,0
3,-0.6887001596043287,2,4,-0.7511738452819116,1,0,-0.8701833340815202,1,0,1.0469866784197936,0,2.5715784393879995,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.9135856913979418,2,4,-0.5416632115638178,4,4,0.9184771676276685,2,0,1.0469866784197936,2,2.0310753781956294,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,-0.7829522684868152,2,4,-0.8893227784322704,0,2,-0.8701833340815202,2,0,-0.7659772668958666,0,-1.3921106760227153,2,0,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,2,0,-1.1029504333369642,0,2,0.9184771676276685,0,0,-0.7659772668958666,0,1.220320786407074,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,2,0,-0.7214398033786886,1,1,0.9184771676276685,3,0,0.1405047057619635,0,-0.22102071010591323,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,4,4,-0.9492483090372273,4,4,0.9184771676276685,2,0,1.0469866784197936,2,-0.040853023041789824,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,1.4790983446928607,3,9,2.210050824030021,4,1,0.9184771676276685,2,0,1.0469866784197936,2,-0.7615237712982834,2,0,1.054769788484074,2,0.0,1,1.5275252316519468,0
3,-0.21743961519189622,2,0,1.697081420349612,4,2,-0.8701833340815202,2,0,1.0469866784197936,2,2.6166203611540304,2,0,1.054769788484074,2,0.0,0,1.5275252316519468,0
1,-0.21743961519189622,0,0,-0.3536525773757468,1,1,0.024146916773074168,1,0,0.1405047057619635,2,-0.6714399277662217,2,1,1.054769788484074,2,0.0,0,1.5275252316519468,0
1,-1.0657085951342746,4,4,-0.8678227789022476,0,4,-0.8701833340815202,2,0,1.0469866784197936,0,0.13931466402233358,2,1,2.824517755739232,1,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,4,7,-0.5142164036531505,4,2,0.024146916773074168,1,0,-0.7659772668958666,2,-0.22102071010591323,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-1.0657085951342746,2,3,-0.343131301009991,1,1,-0.8701833340815202,1,0,1.0469866784197936,1,-1.211942988958592,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,-0.7829522684868152,4,9,-0.7498015048863782,0,2,0.9184771676276685,1,2,-0.7659772668958666,0,-0.5813560842341601,2,1,1.054769788484074,3,0.0,1,-0.6546536707079773,0
0,2.0446109979877796,0,1,0.7108261227596335,0,4,0.024146916773074168,2,0,1.0469866784197936,3,-1.0317753018944686,2,2,1.054769788484074,2,0.0,0,1.5275252316519468,0
3,-0.21743961519189622,4,4,-0.572312147064063,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-1.0317753018944686,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,-1.3484649217817342,4,4,-0.527482360809973,4,2,-1.7645135849361147,2,0,-0.7659772668958666,0,-0.13093686657385153,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,2,4,-0.8865780976412037,0,2,0.9184771676276685,1,2,1.0469866784197936,0,-0.8516076148303452,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
1,2.0446109979877796,4,4,0.7753261213497017,0,1,0.9184771676276685,2,0,-0.7659772668958666,1,-0.9416914583624069,2,1,1.054769788484074,1,0.0,0,1.5275252316519468,0
1,-0.7829522684868152,2,4,-0.6939929954680214,0,1,-1.7645135849361147,3,0,-1.6724592395536968,0,-1.1218591454265303,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
0,-0.5001959418393557,0,0,-0.9611419257985164,0,4,0.9184771676276685,2,0,0.1405047057619635,2,-0.22102071010591323,2,0,1.054769788484074,2,0.0,0,1.5275252316519468,0
3,0.34807303810302276,4,1,-0.3225461950769905,0,3,0.9184771676276685,2,0,0.1405047057619635,2,-0.040853023041789824,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,0.6308293647504822,4,9,-0.27863130241992284,0,4,0.9184771676276685,2,0,1.0469866784197936,2,0.6798177252147038,1,1,3.7093917393668105,3,0.0,1,-0.6546536707079773,0
3,-0.5001959418393557,4,3,0.13352826303859788,0,2,0.9184771676276685,2,0,-0.7659772668958666,3,-0.6714399277662217,2,2,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,2,0,-0.8243653330436911,0,1,0.9184771676276685,3,0,-0.7659772668958666,0,-0.6714399277662217,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-0.5001959418393557,2,3,-0.5517270411310625,0,1,0.9184771676276685,1,2,-1.6724592395536968,1,0.950069255810889,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,2,1,-0.20498236785963223,3,2,-0.8701833340815202,1,0,1.0469866784197936,2,-0.6714399277662217,2,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,2.0446109979877796,0,9,2.210050824030021,0,1,0.024146916773074168,2,0,1.0469866784197936,3,2.0310753781956294,2,0,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
1,1.4790983446928607,2,0,2.210050824030021,4,2,-1.7645135849361147,2,0,1.0469866784197936,3,0.13931466402233358,2,2,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
0,0.34807303810302276,2,0,-0.9771525637464057,4,4,0.9184771676276685,1,0,-0.7659772668958666,2,-0.5813560842341601,0,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,0.06531671145556327,2,4,0.04981549891106259,4,4,0.9184771676276685,2,0,0.1405047057619635,1,0.4996500381505804,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
1,-1.0657085951342746,2,4,-0.9007589483950484,0,4,0.9184771676276685,2,0,1.0469866784197936,2,-0.7615237712982834,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
0,-0.5001959418393557,4,3,-0.9497057558357385,0,2,-0.8701833340815202,0,0,0.1405047057619635,1,-0.9416914583624069,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,1.4790983446928607,2,3,0.2602410262261786,0,2,-1.7645135849361147,2,2,-0.7659772668958666,1,0.13931466402233358,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,4,0,-0.48311002135439424,1,1,0.9184771676276685,2,0,-1.6724592395536968,2,-0.7615237712982834,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,1.4790983446928607,4,0,1.629836740968477,0,4,0.9184771676276685,2,0,1.0469866784197936,2,-0.13093686657385153,2,1,1.054769788484074,3,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,4,3,-0.5105568292650615,0,4,0.9184771676276685,2,0,1.0469866784197936,0,0.6798177252147038,2,1,2.824517755739232,2,0.0,1,-0.6546536707079773,0
0,1.4790983446928607,2,0,0.09052826397855243,0,3,-0.8701833340815202,2,0,1.0469866784197936,3,0.319482351086457,0,2,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,2,3,0.004985712656972664,2,4,0.9184771676276685,2,0,0.1405047057619635,3,-0.31110455363797496,2,0,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,1.4790983446928607,4,3,-0.32163130147996827,0,2,0.024146916773074168,3,0,-0.7659772668958666,1,0.950069255810889,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
0,0.9135856913979418,2,3,0.026028265388484264,0,1,-0.8701833340815202,0,0,1.0469866784197936,1,-0.4011883971700366,2,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
0,-1.0657085951342746,2,4,-0.771758951214912,0,3,0.024146916773074168,2,0,1.0469866784197936,0,2.121159221727691,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,1.4790983446928607,2,4,0.39427293818993725,0,2,-0.8701833340815202,2,0,-0.7659772668958666,0,-1.1218591454265303,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,0.34807303810302276,3,0,0.8320495243650807,0,2,0.024146916773074168,2,0,1.0469866784197936,3,1.5806561605353209,2,2,1.054769788484074,2,0.0,0,1.5275252316519468,0
1,-0.7829522684868152,4,3,0.2588686858306452,0,4,-1.7645135849361147,2,0,1.0469866784197936,2,-0.6714399277662217,2,0,2.824517755739232,2,0.0,1,-0.6546536707079773,0
3,-0.5001959418393557,2,7,0.7190601651328337,1,2,0.024146916773074168,2,0,-0.7659772668958666,1,0.4095661946185187,2,1,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
0,-0.7829522684868152,3,0,-0.7809078871851345,0,2,0.9184771676276685,2,0,-0.7659772668958666,0,0.6798177252147038,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
0,0.06531671145556327,2,4,0.13993251821775357,3,1,0.9184771676276685,1,0,-0.7659772668958666,2,-0.5813560842341601,0,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,-1.3484649217817342,4,0,1.697081420349612,0,3,-1.7645135849361147,2,0,0.1405047057619635,3,0.8599854122788272,2,1,1.054769788484074,3,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,4,0,-0.4707589577945939,0,2,0.9184771676276685,1,0,1.0469866784197936,2,0.13931466402233358,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,-1.3484649217817342,4,0,-1.2813546847563018,3,2,-0.8701833340815202,1,0,-0.7659772668958666,0,0.4996500381505804,0,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,4,4,0.9386346284181721,0,1,0.024146916773074168,3,0,0.1405047057619635,3,1.0401530993429506,2,2,2.824517755739232,2,0.0,1,-0.6546536707079773,0
1,1.4790983446928607,4,4,-0.3266632162635906,0,4,0.9184771676276685,2,0,1.0469866784197936,0,0.04923082049027188,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,2,0,2.0223260940910195,4,0,-1.7645135849361147,1,0,-0.7659772668958666,0,-1.0317753018944686,2,0,-0.7149781787710835,0,0.0,0,-0.6546536707079773,0
0,-0.21743961519189622,2,4,-0.534801509586151,0,2,0.9184771676276685,1,0,1.0469866784197936,2,-0.9416914583624069,0,0,1.054769788484074,2,0.0,0,1.5275252316519468,0
0,-0.5001959418393557,2,9,-1.027014264784118,0,2,0.9184771676276685,1,0,1.0469866784197936,1,-1.211942988958592,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,4,1,-0.3907057680551476,4,3,0.9184771676276685,2,0,1.0469866784197936,2,0.6798177252147038,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
2,-1.0657085951342746,2,4,-0.880631289260559,1,4,-0.8701833340815202,0,0,1.0469866784197936,0,1.220320786407074,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-1.3484649217817342,2,1,-0.7772483127970455,2,0,-1.7645135849361147,1,0,-0.7659772668958666,1,-1.1218591454265303,2,0,-0.7149781787710835,0,0.0,1,-0.6546536707079773,0
1,-0.21743961519189622,2,0,1.287666535682158,1,2,-0.8701833340815202,2,0,-0.7659772668958666,2,-0.49127224070209835,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
1,-0.21743961519189622,2,6,0.3755176194509813,0,0,-0.8701833340815202,1,0,1.0469866784197936,2,2.6166203611540304,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,4,4,-0.20132279347154325,0,4,0.9184771676276685,3,1,0.1405047057619635,0,0.950069255810889,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,-1.0657085951342746,4,7,-0.9675461809776722,2,4,0.9184771676276685,2,0,-0.7659772668958666,2,1.4905723170032592,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,2.0446109979877796,2,4,2.210050824030021,1,3,-0.8701833340815202,1,0,1.0469866784197936,0,-1.3020268324906537,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
2,-0.7829522684868152,1,4,-1.2086206437930334,3,2,0.024146916773074168,1,0,0.1405047057619635,0,0.5897338816826421,2,0,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,2,1,2.178772899181823,0,3,0.024146916773074168,2,0,0.1405047057619635,2,0.22939850755439528,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
2,1.4790983446928607,2,4,0.5301346373477405,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,-1.3484649217817342,2,0,0.2135814527780442,0,2,-0.8701833340815202,2,2,0.1405047057619635,1,-0.8516076148303452,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.06531671145556327,4,1,0.1024218807398416,0,4,-1.7645135849361147,2,0,1.0469866784197936,2,0.04923082049027188,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
1,1.4790983446928607,2,0,2.210050824030021,0,4,0.9184771676276685,2,0,-0.7659772668958666,3,1.9409915346635678,2,2,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
1,-0.7829522684868152,2,4,-0.8961844804099371,0,2,0.9184771676276685,1,2,1.0469866784197936,0,1.220320786407074,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,0.06531671145556327,2,0,-0.12309939092614143,2,3,-1.7645135849361147,1,0,-0.7659772668958666,2,-0.4011883971700366,0,1,-0.7149781787710835,3,0.0,0,-0.6546536707079773,0
3,0.06531671145556327,3,9,-0.215503644225388,2,1,0.9184771676276685,2,0,-0.7659772668958666,0,0.4996500381505804,0,1,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
1,-0.7829522684868152,2,3,-0.9460461814476494,3,1,-1.7645135849361147,1,0,1.0469866784197936,0,-1.4821945195547772,2,0,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,0.06531671145556327,2,9,-0.6766100171245988,3,4,0.9184771676276685,1,0,1.0469866784197936,0,0.04923082049027188,0,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
1,-0.21743961519189622,2,4,-0.8005780995211127,0,4,0.9184771676276685,3,2,-0.7659772668958666,0,-0.31110455363797496,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
1,-0.5001959418393557,4,4,-0.147801518045742,4,3,0.9184771676276685,2,2,-0.7659772668958666,0,-0.040853023041789824,0,1,2.824517755739232,2,0.0,1,-0.6546536707079773,0
1,1.4790983446928607,0,9,-0.5023227868918614,0,4,0.9184771676276685,2,0,1.0469866784197936,3,2.3013269087918147,2,2,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
0,-1.3484649217817342,2,7,-1.1907802186510996,0,1,0.9184771676276685,1,0,1.0469866784197936,1,-1.1218591454265303,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,-0.7829522684868152,2,0,-0.7616951216476674,2,2,-0.8701833340815202,1,0,-0.7659772668958666,1,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,-0.7829522684868152,4,1,-0.5448653391533956,0,0,0.9184771676276685,2,0,-0.7659772668958666,2,-0.13093686657385153,2,1,1.054769788484074,3,0.0,1,-0.6546536707079773,0
1,-1.3484649217817342,2,4,-1.0512589451052075,0,2,-0.8701833340815202,1,2,0.1405047057619635,0,2.5715784393879995,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,4,6,1.1234431350166654,0,4,0.024146916773074168,2,0,1.0469866784197936,3,0.7699015687467655,2,2,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,4,1,-0.04304620118669512,0,4,0.9184771676276685,2,0,1.0469866784197936,1,2.481494595855938,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-0.5001959418393557,2,0,0.2309644311214668,4,2,0.024146916773074168,2,0,-0.7659772668958666,3,-0.5813560842341601,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,2,4,0.05942188167979615,0,1,0.9184771676276685,1,0,1.0469866784197936,1,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
0,1.4790983446928607,4,1,2.210050824030021,0,3,0.9184771676276685,2,0,1.0469866784197936,2,-1.0317753018944686,2,1,1.054769788484074,2,0.0,1,1.5275252316519468,0
0,-0.5001959418393557,2,0,-0.7539185260729783,0,2,-0.8701833340815202,1,0,1.0469866784197936,2,-0.6714399277662217,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-1.0657085951342746,4,6,-0.8065249079017573,1,4,0.024146916773074168,2,2,1.0469866784197936,0,1.1302369428750123,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,1
3,0.9135856913979418,2,4,-0.3284930034576351,2,4,0.9184771676276685,2,0,-0.7659772668958666,2,-0.49127224070209835,0,1,-0.7149781787710835,3,0.0,0,-0.6546536707079773,0
3,-1.3484649217817342,4,4,-0.8298546946258245,1,2,-1.7645135849361147,1,0,-1.6724592395536968,1,-0.7615237712982834,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
3,-1.3484649217817342,4,0,-1.230120643323056,1,2,0.9184771676276685,1,0,1.0469866784197936,2,1.4905723170032592,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
1,-0.4059438329568692,4,0,-0.8582163961335141,0,0,-0.8701833340815202,2,0,0.1405047057619635,2,2.6166203611540304,2,2,2.824517755739232,0,0.0,1,-0.6546536707079773,0
3,0.06531671145556327,4,0,2.210050824030021,4,4,0.9184771676276685,2,0,1.0469866784197936,3,-0.49127224070209835,2,2,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
0,-0.21743961519189622,0,9,0.02419847819443978,0,3,0.024146916773074168,2,0,-1.6724592395536968,1,-0.4011883971700366,0,1,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,0.34807303810302276,2,1,1.4921452546166294,4,4,0.024146916773074168,2,0,1.0469866784197936,2,0.4996500381505804,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
3,-0.7829522684868152,2,4,-0.8184185246630464,0,2,0.024146916773074168,2,0,-0.7659772668958666,2,-0.9416914583624069,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,-1.0657085951342746,2,0,-0.745227036901267,0,1,0.024146916773074168,2,0,-0.7659772668958666,3,-0.7615237712982834,2,2,-0.7149781787710835,3,0.0,1,1.5275252316519468,0
0,-0.5001959418393557,2,5,-0.8124717162824019,4,2,0.9184771676276685,1,0,-0.7659772668958666,2,-1.0317753018944686,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
3,0.06531671145556327,2,1,1.0049644142022849,4,2,-1.7645135849361147,2,0,0.1405047057619635,2,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
1,-0.028935397426923224,0,1,1.4166665328622943,1,4,0.024146916773074168,3,0,1.0469866784197936,2,-0.4011883971700366,0,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,0.6308293647504822,2,0,-0.22007811221049922,0,2,0.024146916773074168,1,0,0.1405047057619635,0,-1.3020268324906537,2,0,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,2.0446109979877796,2,3,2.210050824030021,0,1,-1.7645135849361147,1,0,-0.7659772668958666,2,-0.8516076148303452,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
0,2.0446109979877796,4,1,1.5003792969898297,0,4,0.9184771676276685,2,0,1.0469866784197936,3,0.950069255810889,2,2,1.054769788484074,2,0.0,1,1.5275252316519468,0
2,-0.7829522684868152,2,3,-0.36600364093554705,0,2,-1.7645135849361147,1,0,-0.7659772668958666,2,0.950069255810889,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.5001959418393557,4,4,-0.7937163975434459,2,2,-0.8701833340815202,3,0,-0.7659772668958666,1,1.0401530993429506,2,1,1.054769788484074,1,0.0,0,-0.6546536707079773,0
0,-0.5001959418393557,2,0,-0.6084504441464416,0,1,-0.8701833340815202,2,0,0.1405047057619635,0,0.04923082049027188,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
3,0.34807303810302276,2,1,-0.17021641117278696,0,1,0.9184771676276685,1,0,-1.6724592395536968,3,-0.5813560842341601,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
0,0.9135856913979418,2,1,0.36865591747331444,0,2,0.9184771676276685,0,0,1.0469866784197936,1,0.4095661946185187,2,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
1,1.4790983446928607,3,0,2.0040282221505743,0,2,-0.8701833340815202,1,0,-0.7659772668958666,1,1.6707400040673825,2,0,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,0.34807303810302276,2,4,-0.2800036428154562,0,1,0.9184771676276685,1,0,1.0469866784197936,0,-0.040853023041789824,2,1,-0.7149781787710835,2,0.0,1,1.5275252316519468,0
3,0.34807303810302276,2,4,-0.9387270326714715,4,4,0.9184771676276685,2,0,-0.7659772668958666,2,-0.9416914583624069,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
0,-0.7829522684868152,2,0,-0.8614185237230919,0,2,0.9184771676276685,3,0,0.1405047057619635,0,-0.7615237712982834,2,1,-0.7149781787710835,1,0.0,0,-0.6546536707079773,0
3,-0.21743961519189622,4,0,-0.9131100119548486,0,1,0.9184771676276685,1,0,-1.6724592395536968,1,-0.49127224070209835,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,-0.7829522684868152,2,4,-0.786854695565779,0,1,-0.8701833340815202,2,0,-1.6724592395536968,2,-1.211942988958592,1,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
2,0.34807303810302276,4,9,-0.8124717162824019,3,2,-0.8701833340815202,0,0,1.0469866784197936,0,0.04923082049027188,2,1,1.054769788484074,2,0.0,1,-0.6546536707079773,0
1,-0.21743961519189622,4,9,-0.5325142755935954,4,2,0.9184771676276685,3,0,1.0469866784197936,0,-0.6714399277662217,0,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
2,0.34807303810302276,2,4,-0.7658121428342675,1,4,0.9184771676276685,1,0,-0.7659772668958666,3,1.0401530993429506,2,2,-0.7149781787710835,2,0.0,1,-0.6546536707079773,0
3,1.7618546713403203,2,1,-0.22053555900901037,2,2,0.9184771676276685,2,0,1.0469866784197936,2,-1.0317753018944686,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
2,-0.7829522684868152,2,4,-0.016056840074538937,0,2,0.024146916773074168,3,0,-1.6724592395536968,2,-1.0317753018944686,2,1,-0.7149781787710835,2,0.0,0,-0.6546536707079773,0
0,1.4790983446928607,4,7,2.210050824030021,0,2,0.024146916773074168,1,0,-0.7659772668958666,3,-0.9416914583624069,2,1,1.054769788484074,3,0.0,1,1.5275252316519468,0
1,0.34807303810302276,4,2,2.210050824030021,0,2,-0.8701833340815202,2,1,0.1405047057619635,2,0.319482351086457,2,1,1.054769788484074,3,0.0,1,1.5275252316519468,0
1,0.34807303810302276,3,4,-0.68530150629631,1,3,0.024146916773074168,1,0,-0.7659772668958666,1,-1.1218591454265303,2,0,1.054769788484074,2,0.0,1,-0.6546536707079773,0
3,-1.0657085951342746,2,9,-0.7328759733414667,0,3,0.024146916773074168,1,0,-0.7659772668958666,2,-0.7615237712982834,2,1,1.054769788484074,2,0.0,0,-0.6546536707079773,0
1,2.0446109979877796,2,4,1.3265495135556034,0,2,-0.8701833340815202,1,0,-0.7659772668958666,0,-1.211942988958592,2,1,-0.7149781787710835,2,0.0,0,1.5275252316519468,0
1,-1.3484649217817342,2,4,-0.45200363905563795,0,1,0.9184771676276685,3,0,0.1405047057619635,2,-0.49127224070209835,2,0,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
2,0.06531671145556327,2,0,-0.05859939233607326,1,2,-1.7645135849361147,1,0,-1.6724592395536968,2,-0.6714399277662217,0,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
0,0.34807303810302276,1,4,-0.6885036338858879,0,3,0.9184771676276685,2,2,1.0469866784197936,2,-1.0317753018944686,0,0,-0.7149781787710835,1,0.0,0,1.5275252316519468,0
3,0.34807303810302276,2,4,1.3228899391675144,4,1,-1.7645135849361147,1,0,-1.6724592395536968,2,0.7699015687467655,2,1,1.054769788484074,2,0.0,1,1.5275252316519468,0
0,0.9135856913979418,4,1,2.210050824030021,0,4,0.024146916773074168,2,0,1.0469866784197936,3,0.22939850755439528,2,2,2.824517755739232,3,0.0,1,-0.6546536707079773,0
2,-0.7829522684868152,2,3,-0.7214398033786886,0,1,0.9184771676276685,1,0,-1.6724592395536968,1,-0.22102071010591323,0,1,-0.7149781787710835,3,0.0,1,-0.6546536707079773,0
